Bike Id,Duration,End Date,End Station Id,End Station Name,Id,Start Date,Start Station Id,Start Station Name,Subscription Type
632,589,1/13/2015 0:17,66,South Van Ness at Market,601202,1/13/2015 0:07,57,5th at Howard,Subscriber
116,922,1/13/2015 1:51,9,Japantown,601203,1/13/2015 1:35,2,San Jose Diridon Caltrain Station,Subscriber
602,442,1/13/2015 4:19,65,Townsend at 7th,601204,1/13/2015 4:12,67,Market at 10th,Subscriber
345,758,1/13/2015 4:27,41,Clay at Battery,601205,1/13/2015 4:14,66,South Van Ness at Market,Subscriber
493,135,1/13/2015 4:54,45,Commercial at Montgomery,601206,1/13/2015 4:52,73,Grant Avenue at Columbus Avenue,Subscriber
381,1097,1/13/2015 5:13,63,Howard at 2nd,601207,1/13/2015 4:54,65,Townsend at 7th,Subscriber
66,503,1/13/2015 5:21,67,Market at 10th,601208,1/13/2015 5:13,68,Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
457,207,1/13/2015 5:27,77,Market at Sansome,601209,1/13/2015 5:23,62,2nd at Folsom,Subscriber
513,74,1/13/2015 5:38,69,San Francisco Caltrain 2 (330 Townsend),601211,1/13/2015 5:36,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
562,664,1/13/2015 5:48,60,Embarcadero at Sansome,601214,1/13/2015 5:37,54,Embarcadero at Bryant,Subscriber
29,278,1/13/2015 5:42,77,Market at Sansome,601213,1/13/2015 5:37,73,Grant Avenue at Columbus Avenue,Subscriber
454,343,1/13/2015 5:44,77,Market at Sansome,601215,1/13/2015 5:38,73,Grant Avenue at Columbus Avenue,Subscriber
222,634,1/13/2015 5:48,46,Washington at Kearny,601212,1/13/2015 5:38,66,South Van Ness at Market,Subscriber
314,688,1/13/2015 5:51,77,Market at Sansome,601217,1/13/2015 5:39,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
372,609,1/13/2015 5:50,69,San Francisco Caltrain 2 (330 Townsend),601216,1/13/2015 5:40,67,Market at 10th,Subscriber
152,200,1/13/2015 5:52,28,Mountain View Caltrain Station,601219,1/13/2015 5:49,30,Evelyn Park and Ride,Subscriber
601,342,1/13/2015 5:55,76,Market at 4th,601218,1/13/2015 5:49,72,Civic Center BART (7th at Market),Subscriber
326,217,1/13/2015 5:56,74,Steuart at Market,601220,1/13/2015 5:52,49,Spear at Folsom,Subscriber
502,5212,1/13/2015 7:25,71,Powell at Post (Union Square),601223,1/13/2015 5:58,71,Powell at Post (Union Square),Customer
602,207,1/13/2015 6:04,69,San Francisco Caltrain 2 (330 Townsend),601224,1/13/2015 6:01,65,Townsend at 7th,Subscriber
428,497,1/13/2015 6:12,62,2nd at Folsom,601226,1/13/2015 6:04,70,San Francisco Caltrain (Townsend at 4th),Subscriber
542,495,1/13/2015 6:12,77,Market at Sansome,601225,1/13/2015 6:04,70,San Francisco Caltrain (Townsend at 4th),Subscriber
556,261,1/13/2015 6:10,50,Harry Bridges Plaza (Ferry Building),601227,1/13/2015 6:05,49,Spear at Folsom,Subscriber
342,811,1/13/2015 6:20,59,Golden Gate at Polk,601228,1/13/2015 6:06,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
71,430,1/13/2015 6:18,82,Broadway St at Battery St,601233,1/13/2015 6:11,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
586,1133,1/13/2015 6:32,72,Civic Center BART (7th at Market),601234,1/13/2015 6:13,66,South Van Ness at Market,Subscriber
156,317,1/13/2015 6:24,2,San Jose Diridon Caltrain Station,601238,1/13/2015 6:19,4,Santa Clara at Almaden,Subscriber
541,203,1/13/2015 6:23,75,Mechanics Plaza (Market at Battery),601241,1/13/2015 6:20,50,Harry Bridges Plaza (Ferry Building),Subscriber
354,732,1/13/2015 6:34,69,San Francisco Caltrain 2 (330 Townsend),601243,1/13/2015 6:22,50,Harry Bridges Plaza (Ferry Building),Subscriber
416,155,1/13/2015 6:24,69,San Francisco Caltrain 2 (330 Townsend),601242,1/13/2015 6:22,61,2nd at Townsend,Subscriber
562,658,1/13/2015 6:35,70,San Francisco Caltrain (Townsend at 4th),601244,1/13/2015 6:24,60,Embarcadero at Sansome,Subscriber
305,576,1/13/2015 6:39,2,San Jose Diridon Caltrain Station,601249,1/13/2015 6:29,16,SJSU - San Salvador at 9th,Subscriber
179,283,1/13/2015 6:37,2,San Jose Diridon Caltrain Station,601253,1/13/2015 6:33,4,Santa Clara at Almaden,Subscriber
631,131,1/13/2015 6:36,69,San Francisco Caltrain 2 (330 Townsend),601257,1/13/2015 6:34,61,2nd at Townsend,Subscriber
508,881,1/13/2015 6:53,42,Davis at Jackson,601268,1/13/2015 6:38,65,Townsend at 7th,Subscriber
65,552,1/13/2015 6:47,2,San Jose Diridon Caltrain Station,601265,1/13/2015 6:38,8,San Salvador at 1st,Subscriber
536,647,1/13/2015 6:55,47,Post at Kearny,601273,1/13/2015 6:44,65,Townsend at 7th,Subscriber
492,929,1/13/2015 7:00,55,Temporary Transbay Terminal (Howard at Beale),601272,1/13/2015 6:44,70,San Francisco Caltrain (Townsend at 4th),Subscriber
493,1123,1/13/2015 7:03,70,San Francisco Caltrain (Townsend at 4th),601271,1/13/2015 6:44,73,Grant Avenue at Columbus Avenue,Subscriber
562,635,1/13/2015 6:55,55,Temporary Transbay Terminal (Howard at Beale),601274,1/13/2015 6:45,70,San Francisco Caltrain (Townsend at 4th),Subscriber
357,669,1/13/2015 6:58,41,Clay at Battery,601277,1/13/2015 6:47,61,2nd at Townsend,Subscriber
529,665,1/13/2015 6:58,61,2nd at Townsend,601276,1/13/2015 6:47,82,Broadway St at Battery St,Subscriber
540,505,1/13/2015 6:56,55,Temporary Transbay Terminal (Howard at Beale),601275,1/13/2015 6:47,70,San Francisco Caltrain (Townsend at 4th),Subscriber
597,1138,1/13/2015 7:07,70,San Francisco Caltrain (Townsend at 4th),601278,1/13/2015 6:48,73,Grant Avenue at Columbus Avenue,Subscriber
574,720,1/13/2015 7:03,62,2nd at Folsom,601281,1/13/2015 6:51,65,Townsend at 7th,Subscriber
338,779,1/13/2015 7:05,55,Temporary Transbay Terminal (Howard at Beale),601285,1/13/2015 6:52,67,Market at 10th,Subscriber
404,746,1/13/2015 7:07,61,2nd at Townsend,601286,1/13/2015 6:54,50,Harry Bridges Plaza (Ferry Building),Subscriber
603,521,1/13/2015 7:05,61,2nd at Townsend,601289,1/13/2015 6:56,50,Harry Bridges Plaza (Ferry Building),Subscriber
305,259,1/13/2015 7:02,4,Santa Clara at Almaden,601290,1/13/2015 6:58,2,San Jose Diridon Caltrain Station,Subscriber
498,298,1/13/2015 7:04,64,2nd at South Park,601292,1/13/2015 6:59,77,Market at Sansome,Subscriber
589,261,1/13/2015 7:03,70,San Francisco Caltrain (Townsend at 4th),601291,1/13/2015 6:59,65,Townsend at 7th,Subscriber
591,347,1/13/2015 7:10,77,Market at Sansome,601312,1/13/2015 7:05,64,2nd at South Park,Subscriber
589,691,1/13/2015 7:16,42,Davis at Jackson,601305,1/13/2015 7:05,70,San Francisco Caltrain (Townsend at 4th),Subscriber
576,906,1/13/2015 7:20,42,Davis at Jackson,601304,1/13/2015 7:05,70,San Francisco Caltrain (Townsend at 4th),Subscriber
372,798,1/13/2015 7:19,67,Market at 10th,601308,1/13/2015 7:06,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
562,402,1/13/2015 7:14,57,5th at Howard,601311,1/13/2015 7:07,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
468,886,1/13/2015 7:21,41,Clay at Battery,601310,1/13/2015 7:07,70,San Francisco Caltrain (Townsend at 4th),Subscriber
597,890,1/13/2015 7:21,41,Clay at Battery,601309,1/13/2015 7:07,70,San Francisco Caltrain (Townsend at 4th),Subscriber
621,483,1/13/2015 7:18,70,San Francisco Caltrain (Townsend at 4th),601313,1/13/2015 7:09,67,Market at 10th,Subscriber
593,459,1/13/2015 7:19,63,Howard at 2nd,601314,1/13/2015 7:11,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
461,230,1/13/2015 7:18,70,San Francisco Caltrain (Townsend at 4th),601315,1/13/2015 7:14,65,Townsend at 7th,Subscriber
561,386,1/13/2015 7:21,45,Commercial at Montgomery,601316,1/13/2015 7:15,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
560,200,1/13/2015 7:20,69,San Francisco Caltrain 2 (330 Townsend),601317,1/13/2015 7:16,65,Townsend at 7th,Subscriber
689,338,1/13/2015 7:22,29,San Antonio Caltrain Station,601318,1/13/2015 7:17,33,Rengstorff Avenue / California Street,Subscriber
517,388,1/13/2015 7:27,54,Embarcadero at Bryant,601322,1/13/2015 7:20,74,Steuart at Market,Customer
434,418,1/13/2015 7:27,54,Embarcadero at Bryant,601320,1/13/2015 7:20,74,Steuart at Market,Customer
242,426,1/13/2015 7:27,30,Evelyn Park and Ride,601319,1/13/2015 7:20,27,Mountain View City Hall,Subscriber
181,192,1/13/2015 7:24,29,San Antonio Caltrain Station,601325,1/13/2015 7:21,31,San Antonio Shopping Center,Subscriber
621,692,1/13/2015 7:33,42,Davis at Jackson,601324,1/13/2015 7:21,70,San Francisco Caltrain (Townsend at 4th),Subscriber
417,394,1/13/2015 7:27,55,Temporary Transbay Terminal (Howard at Beale),601323,1/13/2015 7:21,73,Grant Avenue at Columbus Avenue,Subscriber
516,481,1/13/2015 7:30,45,Commercial at Montgomery,601328,1/13/2015 7:22,49,Spear at Folsom,Subscriber
493,717,1/13/2015 7:34,74,Steuart at Market,601327,1/13/2015 7:22,70,San Francisco Caltrain (Townsend at 4th),Subscriber
540,210,1/13/2015 7:25,41,Clay at Battery,601326,1/13/2015 7:22,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
579,1162,1/13/2015 7:43,41,Clay at Battery,601331,1/13/2015 7:23,70,San Francisco Caltrain (Townsend at 4th),Subscriber
878,710,1/13/2015 7:35,55,Temporary Transbay Terminal (Howard at Beale),601330,1/13/2015 7:23,70,San Francisco Caltrain (Townsend at 4th),Subscriber
461,481,1/13/2015 7:31,51,Embarcadero at Folsom,601329,1/13/2015 7:23,70,San Francisco Caltrain (Townsend at 4th),Subscriber
289,477,1/13/2015 7:33,65,Townsend at 7th,601335,1/13/2015 7:25,72,Civic Center BART (7th at Market),Subscriber
687,346,1/13/2015 7:32,56,Beale at Market,601339,1/13/2015 7:26,60,Embarcadero at Sansome,Subscriber
380,664,1/13/2015 7:38,70,San Francisco Caltrain (Townsend at 4th),601341,1/13/2015 7:27,67,Market at 10th,Subscriber
271,617,1/13/2015 7:38,70,San Francisco Caltrain (Townsend at 4th),601342,1/13/2015 7:28,67,Market at 10th,Subscriber
372,658,1/13/2015 7:40,70,San Francisco Caltrain (Townsend at 4th),601345,1/13/2015 7:29,67,Market at 10th,Subscriber
591,782,1/13/2015 7:42,65,Townsend at 7th,601344,1/13/2015 7:29,77,Market at Sansome,Subscriber
564,508,1/13/2015 7:37,72,Civic Center BART (7th at Market),601343,1/13/2015 7:29,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
85,419,1/13/2015 7:38,70,San Francisco Caltrain (Townsend at 4th),601349,1/13/2015 7:31,39,Powell Street BART,Subscriber
377,1194,1/13/2015 7:51,65,Townsend at 7th,601348,1/13/2015 7:31,65,Townsend at 7th,Subscriber
77,586,1/13/2015 7:42,2,San Jose Diridon Caltrain Station,601352,1/13/2015 7:32,11,MLK Library,Subscriber
586,546,1/13/2015 7:41,70,San Francisco Caltrain (Townsend at 4th),601351,1/13/2015 7:32,72,Civic Center BART (7th at Market),Subscriber
135,414,1/13/2015 7:40,2,San Jose Diridon Caltrain Station,601355,1/13/2015 7:33,7,Paseo de San Antonio,Subscriber
155,565,1/13/2015 7:42,2,San Jose Diridon Caltrain Station,601354,1/13/2015 7:33,11,MLK Library,Subscriber
411,619,1/13/2015 7:43,72,Civic Center BART (7th at Market),601353,1/13/2015 7:33,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
179,588,1/13/2015 7:45,10,San Jose City Hall,601356,1/13/2015 7:35,2,San Jose Diridon Caltrain Station,Subscriber
556,283,1/13/2015 7:41,49,Spear at Folsom,601357,1/13/2015 7:36,50,Harry Bridges Plaza (Ferry Building),Subscriber
442,424,1/13/2015 7:44,61,2nd at Townsend,601359,1/13/2015 7:37,74,Steuart at Market,Subscriber
609,965,1/13/2015 7:54,65,Townsend at 7th,601360,1/13/2015 7:38,50,Harry Bridges Plaza (Ferry Building),Subscriber
359,900,1/13/2015 7:54,48,Embarcadero at Vallejo,601361,1/13/2015 7:39,67,Market at 10th,Subscriber
357,835,1/13/2015 7:54,70,San Francisco Caltrain (Townsend at 4th),601364,1/13/2015 7:40,41,Clay at Battery,Subscriber
289,203,1/13/2015 7:43,70,San Francisco Caltrain (Townsend at 4th),601363,1/13/2015 7:40,65,Townsend at 7th,Subscriber
96,440,1/13/2015 7:48,74,Steuart at Market,601366,1/13/2015 7:41,73,Grant Avenue at Columbus Avenue,Subscriber
405,618,1/13/2015 7:51,70,San Francisco Caltrain (Townsend at 4th),601365,1/13/2015 7:41,58,San Francisco City Hall,Subscriber
548,1907,1/13/2015 8:14,61,2nd at Townsend,601367,1/13/2015 7:42,50,Harry Bridges Plaza (Ferry Building),Subscriber
285,579,1/13/2015 7:53,65,Townsend at 7th,601368,1/13/2015 7:43,49,Spear at Folsom,Subscriber
552,347,1/13/2015 7:50,82,Broadway St at Battery St,601372,1/13/2015 7:44,74,Steuart at Market,Subscriber
156,393,1/13/2015 7:51,6,San Pedro Square,601371,1/13/2015 7:44,2,San Jose Diridon Caltrain Station,Subscriber
135,274,1/13/2015 7:49,4,Santa Clara at Almaden,601370,1/13/2015 7:44,2,San Jose Diridon Caltrain Station,Subscriber
315,362,1/13/2015 7:50,76,Market at 4th,601369,1/13/2015 7:44,67,Market at 10th,Subscriber
498,320,1/13/2015 7:51,70,San Francisco Caltrain (Townsend at 4th),601376,1/13/2015 7:45,64,2nd at South Park,Subscriber
586,372,1/13/2015 7:52,68,Yerba Buena Center of the Arts (3rd @ Howard),601375,1/13/2015 7:45,70,San Francisco Caltrain (Townsend at 4th),Subscriber
271,681,1/13/2015 7:56,50,Harry Bridges Plaza (Ferry Building),601374,1/13/2015 7:45,70,San Francisco Caltrain (Townsend at 4th),Subscriber
85,540,1/13/2015 7:54,49,Spear at Folsom,601373,1/13/2015 7:45,70,San Francisco Caltrain (Townsend at 4th),Subscriber
471,730,1/13/2015 7:58,65,Townsend at 7th,601377,1/13/2015 7:46,74,Steuart at Market,Subscriber
572,460,1/13/2015 7:55,76,Market at 4th,601379,1/13/2015 7:47,73,Grant Avenue at Columbus Avenue,Subscriber
372,785,1/13/2015 8:00,74,Steuart at Market,601378,1/13/2015 7:47,70,San Francisco Caltrain (Townsend at 4th),Subscriber
562,343,1/13/2015 7:54,70,San Francisco Caltrain (Townsend at 4th),601385,1/13/2015 7:48,57,5th at Howard,Subscriber
524,325,1/13/2015 7:53,57,5th at Howard,601384,1/13/2015 7:48,71,Powell at Post (Union Square),Subscriber
382,360,1/13/2015 7:54,76,Market at 4th,601383,1/13/2015 7:48,67,Market at 10th,Subscriber
350,387,1/13/2015 7:54,63,Howard at 2nd,601382,1/13/2015 7:48,71,Powell at Post (Union Square),Subscriber
289,437,1/13/2015 7:55,62,2nd at Folsom,601381,1/13/2015 7:48,70,San Francisco Caltrain (Townsend at 4th),Subscriber
356,390,1/13/2015 7:56,65,Townsend at 7th,601391,1/13/2015 7:49,72,Civic Center BART (7th at Market),Subscriber
33,825,1/13/2015 8:02,48,Embarcadero at Vallejo,601390,1/13/2015 7:49,70,San Francisco Caltrain (Townsend at 4th),Subscriber
283,999,1/13/2015 8:06,70,San Francisco Caltrain (Townsend at 4th),601388,1/13/2015 7:49,82,Broadway St at Battery St,Subscriber
134,1086,1/13/2015 8:07,70,San Francisco Caltrain (Townsend at 4th),601387,1/13/2015 7:49,73,Grant Avenue at Columbus Avenue,Subscriber
406,813,1/13/2015 8:02,65,Townsend at 7th,601386,1/13/2015 7:49,74,Steuart at Market,Subscriber
581,540,1/13/2015 7:59,64,2nd at South Park,601394,1/13/2015 7:50,74,Steuart at Market,Subscriber
162,233,1/13/2015 7:54,28,Mountain View Caltrain Station,601393,1/13/2015 7:50,30,Evelyn Park and Ride,Subscriber
491,630,1/13/2015 8:00,55,Temporary Transbay Terminal (Howard at Beale),601392,1/13/2015 7:50,70,San Francisco Caltrain (Townsend at 4th),Subscriber
306,795,1/13/2015 8:05,42,Davis at Jackson,601399,1/13/2015 7:51,70,San Francisco Caltrain (Townsend at 4th),Subscriber
102,192,1/13/2015 7:54,28,Mountain View Caltrain Station,601398,1/13/2015 7:51,30,Evelyn Park and Ride,Subscriber
189,434,1/13/2015 7:58,76,Market at 4th,601397,1/13/2015 7:51,67,Market at 10th,Subscriber
99,383,1/13/2015 7:57,2,San Jose Diridon Caltrain Station,601396,1/13/2015 7:51,3,San Jose Civic Center,Subscriber
498,530,1/13/2015 8:01,77,Market at Sansome,601400,1/13/2015 7:52,70,San Francisco Caltrain (Townsend at 4th),Subscriber
614,883,1/13/2015 8:08,65,Townsend at 7th,601402,1/13/2015 7:53,74,Steuart at Market,Subscriber
599,429,1/13/2015 8:00,77,Market at Sansome,601401,1/13/2015 7:53,59,Golden Gate at Polk,Subscriber
285,467,1/13/2015 8:02,66,South Van Ness at Market,601406,1/13/2015 7:54,65,Townsend at 7th,Subscriber
368,676,1/13/2015 8:05,70,San Francisco Caltrain (Townsend at 4th),601405,1/13/2015 7:54,67,Market at 10th,Subscriber
425,546,1/13/2015 8:04,65,Townsend at 7th,601408,1/13/2015 7:55,72,Civic Center BART (7th at Market),Customer
267,769,1/13/2015 8:08,70,San Francisco Caltrain (Townsend at 4th),601407,1/13/2015 7:55,74,Steuart at Market,Subscriber
242,231,1/13/2015 8:01,28,Mountain View Caltrain Station,601409,1/13/2015 7:57,30,Evelyn Park and Ride,Subscriber
313,739,1/13/2015 8:11,56,Beale at Market,601412,1/13/2015 7:58,70,San Francisco Caltrain (Townsend at 4th),Subscriber
572,249,1/13/2015 8:02,77,Market at Sansome,601410,1/13/2015 7:58,76,Market at 4th,Subscriber
96,322,1/13/2015 8:05,60,Embarcadero at Sansome,601419,1/13/2015 7:59,74,Steuart at Market,Subscriber
357,590,1/13/2015 8:09,74,Steuart at Market,601415,1/13/2015 7:59,70,San Francisco Caltrain (Townsend at 4th),Subscriber
562,559,1/13/2015 8:08,49,Spear at Folsom,601414,1/13/2015 7:59,70,San Francisco Caltrain (Townsend at 4th),Subscriber
556,410,1/13/2015 8:05,61,2nd at Townsend,601413,1/13/2015 7:59,49,Spear at Folsom,Subscriber
587,722,1/13/2015 8:12,45,Commercial at Montgomery,601423,1/13/2015 8:00,67,Market at 10th,Subscriber
477,808,1/13/2015 8:13,48,Embarcadero at Vallejo,601421,1/13/2015 8:00,70,San Francisco Caltrain (Townsend at 4th),Subscriber
383,719,1/13/2015 8:12,50,Harry Bridges Plaza (Ferry Building),601420,1/13/2015 8:00,70,San Francisco Caltrain (Townsend at 4th),Subscriber
536,643,1/13/2015 8:12,67,Market at 10th,601429,1/13/2015 8:01,47,Post at Kearny,Subscriber
405,647,1/13/2015 8:12,77,Market at Sansome,601428,1/13/2015 8:01,70,San Francisco Caltrain (Townsend at 4th),Subscriber
348,1227,1/13/2015 8:22,47,Post at Kearny,601427,1/13/2015 8:01,66,South Van Ness at Market,Subscriber
417,412,1/13/2015 8:07,48,Embarcadero at Vallejo,601426,1/13/2015 8:01,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
152,291,1/13/2015 8:05,27,Mountain View City Hall,601425,1/13/2015 8:01,28,Mountain View Caltrain Station,Subscriber
372,400,1/13/2015 8:10,48,Embarcadero at Vallejo,601435,1/13/2015 8:03,74,Steuart at Market,Subscriber
653,483,1/13/2015 8:11,11,MLK Library,601434,1/13/2015 8:03,2,San Jose Diridon Caltrain Station,Subscriber
65,192,1/13/2015 8:06,4,Santa Clara at Almaden,601433,1/13/2015 8:03,2,San Jose Diridon Caltrain Station,Subscriber
285,1418,1/13/2015 8:28,67,Market at 10th,601437,1/13/2015 8:04,66,South Van Ness at Market,Customer
524,419,1/13/2015 8:11,45,Commercial at Montgomery,601436,1/13/2015 8:04,57,5th at Howard,Subscriber
549,653,1/13/2015 8:16,82,Broadway St at Battery St,601441,1/13/2015 8:05,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
630,253,1/13/2015 8:09,46,Washington at Kearny,601440,1/13/2015 8:05,71,Powell at Post (Union Square),Subscriber
425,1080,1/13/2015 8:24,74,Steuart at Market,601444,1/13/2015 8:06,65,Townsend at 7th,Subscriber
245,480,1/13/2015 8:14,3,San Jose Civic Center,601443,1/13/2015 8:06,84,Ryland Park,Subscriber
635,950,1/13/2015 8:22,60,Embarcadero at Sansome,601442,1/13/2015 8:06,66,South Van Ness at Market,Subscriber
482,320,1/13/2015 8:13,64,2nd at South Park,601450,1/13/2015 8:07,77,Market at Sansome,Subscriber
318,199,1/13/2015 8:11,41,Clay at Battery,601449,1/13/2015 8:07,73,Grant Avenue at Columbus Avenue,Subscriber
516,253,1/13/2015 8:11,42,Davis at Jackson,601447,1/13/2015 8:07,45,Commercial at Montgomery,Subscriber
502,718,1/13/2015 8:19,76,Market at 4th,601446,1/13/2015 8:07,71,Powell at Post (Union Square),Subscriber
406,219,1/13/2015 8:10,70,San Francisco Caltrain (Townsend at 4th),601445,1/13/2015 8:07,65,Townsend at 7th,Subscriber
363,472,1/13/2015 8:16,74,Steuart at Market,601456,1/13/2015 8:08,61,2nd at Townsend,Subscriber
368,624,1/13/2015 8:18,62,2nd at Folsom,601455,1/13/2015 8:08,70,San Francisco Caltrain (Townsend at 4th),Customer
380,373,1/13/2015 8:14,60,Embarcadero at Sansome,601451,1/13/2015 8:08,74,Steuart at Market,Subscriber
562,973,1/13/2015 8:25,67,Market at 10th,601460,1/13/2015 8:09,49,Spear at Folsom,Subscriber
442,604,1/13/2015 8:19,42,Davis at Jackson,601459,1/13/2015 8:09,61,2nd at Townsend,Subscriber
283,365,1/13/2015 8:15,68,Yerba Buena Center of the Arts (3rd @ Howard),601458,1/13/2015 8:09,70,San Francisco Caltrain (Townsend at 4th),Subscriber
481,478,1/13/2015 8:18,61,2nd at Townsend,601475,1/13/2015 8:10,50,Harry Bridges Plaza (Ferry Building),Subscriber
546,770,1/13/2015 8:23,69,San Francisco Caltrain 2 (330 Townsend),601474,1/13/2015 8:10,50,Harry Bridges Plaza (Ferry Building),Subscriber
71,719,1/13/2015 8:22,65,Townsend at 7th,601472,1/13/2015 8:10,50,Harry Bridges Plaza (Ferry Building),Subscriber
282,556,1/13/2015 8:19,64,2nd at South Park,601470,1/13/2015 8:10,50,Harry Bridges Plaza (Ferry Building),Subscriber
271,607,1/13/2015 8:20,61,2nd at Townsend,601469,1/13/2015 8:10,50,Harry Bridges Plaza (Ferry Building),Subscriber
582,1227,1/13/2015 8:31,60,Embarcadero at Sansome,601468,1/13/2015 8:10,70,San Francisco Caltrain (Townsend at 4th),Subscriber
402,751,1/13/2015 8:23,45,Commercial at Montgomery,601467,1/13/2015 8:10,70,San Francisco Caltrain (Townsend at 4th),Subscriber
381,487,1/13/2015 8:18,47,Post at Kearny,601466,1/13/2015 8:10,70,San Francisco Caltrain (Townsend at 4th),Subscriber
353,399,1/13/2015 8:17,69,San Francisco Caltrain 2 (330 Townsend),601464,1/13/2015 8:10,39,Powell Street BART,Subscriber
448,246,1/13/2015 8:14,48,Embarcadero at Vallejo,601463,1/13/2015 8:10,74,Steuart at Market,Subscriber
267,570,1/13/2015 8:19,77,Market at Sansome,601462,1/13/2015 8:10,70,San Francisco Caltrain (Townsend at 4th),Subscriber
134,334,1/13/2015 8:15,68,Yerba Buena Center of the Arts (3rd @ Howard),601461,1/13/2015 8:10,70,San Francisco Caltrain (Townsend at 4th),Subscriber
651,804,1/13/2015 8:24,50,Harry Bridges Plaza (Ferry Building),601473,1/13/2015 8:11,70,San Francisco Caltrain (Townsend at 4th),Subscriber
406,485,1/13/2015 8:19,63,Howard at 2nd,601471,1/13/2015 8:11,70,San Francisco Caltrain (Townsend at 4th),Subscriber
552,199,1/13/2015 8:15,45,Commercial at Montgomery,601487,1/13/2015 8:12,82,Broadway St at Battery St,Subscriber
416,484,1/13/2015 8:20,39,Powell Street BART,601480,1/13/2015 8:12,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
614,315,1/13/2015 8:18,70,San Francisco Caltrain (Townsend at 4th),601478,1/13/2015 8:12,65,Townsend at 7th,Subscriber
440,1106,1/13/2015 8:30,65,Townsend at 7th,601477,1/13/2015 8:12,50,Harry Bridges Plaza (Ferry Building),Subscriber
523,928,1/13/2015 8:27,60,Embarcadero at Sansome,601476,1/13/2015 8:12,70,San Francisco Caltrain (Townsend at 4th),Subscriber
513,358,1/13/2015 8:19,54,Embarcadero at Bryant,601484,1/13/2015 8:13,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
610,411,1/13/2015 8:20,48,Embarcadero at Vallejo,601483,1/13/2015 8:13,50,Harry Bridges Plaza (Ferry Building),Subscriber
672,457,1/13/2015 8:21,63,Howard at 2nd,601482,1/13/2015 8:13,70,San Francisco Caltrain (Townsend at 4th),Subscriber
371,909,1/13/2015 8:28,59,Golden Gate at Polk,601481,1/13/2015 8:13,70,San Francisco Caltrain (Townsend at 4th),Subscriber
602,360,1/13/2015 8:20,57,5th at Howard,601489,1/13/2015 8:14,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
563,886,1/13/2015 8:29,60,Embarcadero at Sansome,601486,1/13/2015 8:14,57,5th at Howard,Subscriber
350,575,1/13/2015 8:24,56,Beale at Market,601491,1/13/2015 8:15,63,Howard at 2nd,Subscriber
594,678,1/13/2015 8:26,48,Embarcadero at Vallejo,601490,1/13/2015 8:15,70,San Francisco Caltrain (Townsend at 4th),Subscriber
360,529,1/13/2015 8:24,55,Temporary Transbay Terminal (Howard at Beale),601488,1/13/2015 8:15,73,Grant Avenue at Columbus Avenue,Subscriber
492,367,1/13/2015 8:22,68,Yerba Buena Center of the Arts (3rd @ Howard),601493,1/13/2015 8:16,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
338,570,1/13/2015 8:26,70,San Francisco Caltrain (Townsend at 4th),601492,1/13/2015 8:16,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
363,239,1/13/2015 8:21,48,Embarcadero at Vallejo,601494,1/13/2015 8:17,74,Steuart at Market,Subscriber
408,497,1/13/2015 8:26,77,Market at Sansome,601499,1/13/2015 8:18,58,San Francisco City Hall,Subscriber
517,633,1/13/2015 8:29,82,Broadway St at Battery St,601498,1/13/2015 8:18,54,Embarcadero at Bryant,Subscriber
288,638,1/13/2015 8:28,49,Spear at Folsom,601496,1/13/2015 8:18,60,Embarcadero at Sansome,Subscriber
878,426,1/13/2015 8:25,61,2nd at Townsend,601495,1/13/2015 8:18,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
418,301,1/13/2015 8:24,48,Embarcadero at Vallejo,601502,1/13/2015 8:19,74,Steuart at Market,Subscriber
687,480,1/13/2015 8:27,61,2nd at Townsend,601501,1/13/2015 8:19,56,Beale at Market,Subscriber
572,424,1/13/2015 8:27,60,Embarcadero at Sansome,601505,1/13/2015 8:20,77,Market at Sansome,Subscriber
366,355,1/13/2015 8:26,66,South Van Ness at Market,601504,1/13/2015 8:20,72,Civic Center BART (7th at Market),Subscriber
614,404,1/13/2015 8:28,62,2nd at Folsom,601508,1/13/2015 8:21,70,San Francisco Caltrain (Townsend at 4th),Subscriber
379,513,1/13/2015 8:29,82,Broadway St at Battery St,601507,1/13/2015 8:21,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
